CustomerID,TotalAmount,OrderCount,Quantity,AvgOrderValue
15264.0,393.74,1,265,393.74
15265.0,1506.1200000000001,2,612,753.0600000000001
15266.0,119.3,1,18,119.3
15267.0,1717.36,5,944,343.472
15269.0,408.8,1,26,408.8
15270.0,2379.49,7,1521,339.9271428571428
15271.0,2507.07,15,1262,167.138
15272.0,721.94,2,310,360.97
15274.0,716.57,2,619,358.285
15275.0,615.14,1,498,615.14
15276.0,135.31,1,64,135.31
15277.0,255.89999999999998,1,205,255.89999999999998
15279.0,290.51,1,189,290.51
15280.0,113.12,1,154,113.12
15281.0,2332.15,9,1211,259.1277777777778
15286.0,240.55,1,55,240.55
15287.0,486.69,2,433,243.345
15288.0,2306.52,5,775,461.304
15289.0,939.78,3,1008,313.26
15290.0,7943.22,18,4501,441.29
15291.0,4668.3,15,2103,311.22
15292.0,180.94,1,56,180.94
15296.0,3672.86,6,1766,612.1433333333333
15297.0,641.94,3,292,213.98000000000002
15298.0,4799.9,12,3116,399.9916666666666
15299.0,4507.01,7,2948,643.8585714285715
15300.0,496.44,1,292,496.44
15301.0,5070.35,12,2775,422.5291666666667
15303.0,574.02,1,248,574.02
15304.0,694.4000000000001,8,104,86.80000000000001
15306.0,1174.35,3,810,391.45
15307.0,205.3,1,37,205.3
15308.0,310.47,1,175,310.47
15311.0,60767.9,91,38194,667.7791208791209
15312.0,924.85,4,516,231.2125
15313.0,52.0,1,25,52.0
15314.0,327.97,1,313,327.97
15315.0,570.5,2,862,285.25
15316.0,165.0,1,100,165.0
15318.0,312.62,1,642,312.62
15319.0,204.5,1,175,204.5
15320.0,267.13,1,326,267.13
15321.0,2748.31,3,1181,916.1033333333334
15322.0,679.68,1,416,679.68
15325.0,162.29,1,232,162.29
15326.0,311.71,1,386,311.71
15327.0,208.75,1,116,208.75
15329.0,1049.7,3,486,349.90000000000003
15330.0,714.96,2,1312,357.48
15332.0,1661.06,4,652,415.265
15333.0,1028.56,1,344,1028.56
15334.0,351.67,3,274,117.22333333333334
15335.0,173.97,1,80,173.97
15339.0,574.07,2,416,287.035
15341.0,2020.52,1,812,2020.52
15342.0,406.09,1,283,406.09
15343.0,364.5,1,84,364.5
15344.0,563.94,3,116,187.98000000000002
15345.0,393.54,1,81,393.54
15346.0,252.42000000000002,1,144,252.42000000000002
15347.0,201.60000000000002,1,130,201.60000000000002
15348.0,158.04,1,84,158.04
15349.0,473.81,2,327,236.905
15350.0,115.65,1,51,115.65
15351.0,1960.1100000000001,7,753,280.0157142857143
15353.0,777.02,2,343,388.51
15355.0,277.05,2,45,138.525
15356.0,2766.5,10,1673,276.65
15358.0,8347.2,22,7050,379.41818181818184
15360.0,427.93,1,223,427.93
15361.0,418.92,1,336,418.92
15363.0,326.0,1,144,326.0
15364.0,913.19,2,493,456.595
15365.0,2314.32,7,1084,330.6171428571429
15366.0,602.51,2,621,301.255
15367.0,1877.59,4,1057,469.3975
15368.0,446.94000000000005,1,230,446.94000000000005
15370.0,2386.05,7,830,340.86428571428576
15372.0,2007.3999999999999,1,2924,2007.3999999999999
15373.0,2415.91,12,500,201.32583333333332
15374.0,168.0,1,126,168.0
15376.0,1233.3600000000001,3,619,411.12000000000006
15379.0,3703.29,7,2305,529.0414285714286
15380.0,1690.2600000000002,5,376,338.052
15381.0,596.85,2,171,298.425
15382.0,5955.71,6,4012,992.6183333333333
15384.0,642.41,2,596,321.205
15385.0,316.88,1,161,316.88
15386.0,394.14,1,446,394.14
15388.0,140.54,1,88,140.54
15389.0,500.0,1,400,500.0
15392.0,1535.53,4,1277,383.8825
15393.0,231.86,2,150,115.93
15394.0,2183.54,4,910,545.885
15395.0,107.45,1,17,107.45
15396.0,288.18,1,122,288.18
15397.0,94.0,1,20,94.0
15398.0,1345.53,2,769,672.765
15399.0,815.77,3,611,271.92333333333335
15400.0,716.2,5,390,143.24
15402.0,626.77,2,694,313.385
15405.0,349.1,1,193,349.1
15406.0,510.71000000000004,2,254,255.35500000000002
15407.0,1056.44,4,558,264.11
15408.0,267.18,1,106,267.18
15410.0,3450.84,8,1200,431.355
15411.0,1358.88,4,530,339.72
15412.0,190.53,1,108,190.53
15414.0,774.9000000000001,3,443,258.3
15415.0,572.8100000000001,1,575,572.8100000000001
15416.0,3984.32,4,2090,996.08
15417.0,508.8,1,284,508.8
15419.0,135.86,1,230,135.86
15421.0,950.36,4,500,237.59
15422.0,97.7,2,38,48.85
15423.0,43.5,1,101,43.5
15424.0,383.34,2,554,191.67
15426.0,1447.39,5,674,289.478
15427.0,1483.14,3,1013,494.38000000000005
15428.0,93.78,1,102,93.78
15429.0,397.35,2,380,198.675
15432.0,171.19,1,65,171.19
15433.0,533.3,2,534,266.65
15434.0,1041.48,5,647,208.296
15435.0,149.29,1,54,149.29
15436.0,1122.53,3,613,374.1766666666667
15437.0,200.16,1,79,200.16
15438.0,156.57999999999998,1,59,156.57999999999998
15440.0,383.68,3,197,127.89333333333333
15442.0,594.0,1,120,594.0
15443.0,3236.91,7,1663,462.4157142857143
15444.0,1418.26,2,764,709.13
15445.0,113.5,1,58,113.5
15447.0,155.17,1,85,155.17
15448.0,494.64,1,232,494.64
15449.0,974.52,3,812,324.84
15450.0,429.84,1,376,429.84
15452.0,538.73,3,283,179.57666666666668
15453.0,1388.37,7,845,198.3385714285714
15454.0,179.1,1,86,179.1
15456.0,447.22,3,660,149.07333333333335
15457.0,237.07,1,132,237.07
15458.0,161.64,1,156,161.64
15460.0,216.76,1,109,216.76
15462.0,234.6,3,172,78.2
15463.0,126.14,1,106,126.14
15464.0,1048.85,1,350,1048.85
15465.0,7354.62,18,1257,408.59
15466.0,334.53,1,246,334.53
15467.0,524.88,3,310,174.96
15468.0,467.51,2,155,233.755
15469.0,538.55,2,153,269.275
15471.0,469.48,1,266,469.48
15472.0,371.56,1,251,371.56
15473.0,1771.2,7,672,253.02857142857144
15475.0,454.10999999999996,1,319,454.10999999999996
15478.0,1441.42,2,585,720.71
15480.0,905.5,1,303,905.5
15482.0,11054.96,12,5020,921.2466666666666
15483.0,233.81,4,295,58.4525
15484.0,3594.31,4,3152,898.5775
15485.0,2575.0,3,1306,858.3333333333334
15488.0,91.32000000000001,1,73,91.32000000000001
15489.0,1134.28,3,608,378.0933333333333
15491.0,3100.09,6,1646,516.6816666666667
15492.0,659.4599999999999,2,483,329.72999999999996
15493.0,2001.8,5,560,400.36
15494.0,1299.23,2,1148,649.615
15497.0,1262.2,2,624,631.1
15498.0,13316.4,27,6105,493.2
15500.0,1131.56,4,572,282.89
15502.0,10384.93,12,4236,865.4108333333334
15503.0,147.09,1,74,147.09
15504.0,52.83,1,33,52.83
15505.0,3610.96,5,2390,722.192
15506.0,979.26,3,848,326.42
15507.0,492.36,1,162,492.36
15508.0,1000.27,6,440,166.71166666666667
15510.0,250.0,1,2,250.0
15511.0,909.23,5,271,181.846
15512.0,121.0,2,68,60.5
15513.0,14758.220000000001,19,5709,776.7484210526317
15514.0,4139.46,11,2160,376.31454545454545
15516.0,62.43,3,27,20.81
15517.0,267.03,1,293,267.03
15518.0,1942.45,8,1273,242.80625
15520.0,343.5,1,314,343.5
15521.0,3000.2,8,1836,375.025
15522.0,398.84,2,573,199.42
15523.0,412.01000000000005,1,132,412.01000000000005
15524.0,440.0,1,4,440.0
15525.0,825.92,3,416,275.3066666666667
15526.0,148.44,2,24,74.22
15527.0,2429.78,8,992,303.7225
15528.0,229.33,1,123,229.33
15529.0,3995.23,11,3496,363.20272727272726
15530.0,1502.35,4,950,375.5875
15531.0,2007.44,2,1105,1003.72
15532.0,1580.93,4,521,395.2325
15533.0,807.57,3,289,269.19
15535.0,536.4,4,143,134.1
15537.0,110.92,1,29,110.92
15539.0,538.46,1,410,538.46
15540.0,213.3,1,200,213.3
15541.0,85.13000000000001,1,49,85.13000000000001
15543.0,127.86,1,86,127.86
15544.0,3546.71,9,3109,394.0788888888889
15545.0,292.71999999999997,2,163,146.35999999999999
15547.0,4954.84,14,4032,353.9171428571429
15549.0,1693.26,3,698,564.42
15550.0,575.63,4,295,143.9075
15551.0,436.06,1,218,436.06
15552.0,90.12,1,60,90.12
15553.0,437.23,1,451,437.23
15554.0,217.2,1,74,217.2
15555.0,4805.17,16,4439,300.323125
15556.0,279.77,1,236,279.77
15557.0,473.65000000000003,1,219,473.65000000000003
15561.0,800.59,4,267,200.1475
15562.0,134.55,1,39,134.55
15563.0,1400.44,4,1501,350.11
15565.0,173.16,2,60,86.58
15567.0,186.01,1,223,186.01
15568.0,758.29,3,461,252.76333333333332
15569.0,1375.71,5,666,275.142
15570.0,4165.52,12,2067,347.1266666666667
15571.0,650.4300000000001,4,264,162.60750000000002
15572.0,2552.86,7,1229,364.69428571428574
15573.0,607.45,2,363,303.725
15574.0,702.25,4,349,175.5625
15576.0,940.6700000000001,1,404,940.6700000000001
15577.0,258.88,3,89,86.29333333333334
15578.0,127.1,1,52,127.1
15579.0,348.6,2,120,174.3
15581.0,3679.9700000000003,13,286,283.0746153846154
15582.0,682.9100000000001,3,453,227.63666666666668
15584.0,725.11,4,314,181.2775
15585.0,455.3,1,320,455.3
15587.0,913.6800000000001,4,312,228.42000000000002
15589.0,478.53000000000003,3,243,159.51000000000002
15592.0,388.58,1,354,388.58
15593.0,199.8,1,60,199.8
15594.0,1771.78,5,983,354.356
15596.0,1406.59,5,561,281.318
15597.0,324.57,1,279,324.57
15598.0,240.68,1,160,240.68
15599.0,761.74,2,718,380.87
15601.0,6776.56,14,4983,484.04
15602.0,1297.8700000000001,9,1137,144.20777777777778
15603.0,48.480000000000004,1,96,48.480000000000004
15604.0,216.39,1,159,216.39
15605.0,1198.23,5,441,239.64600000000002
15606.0,2920.16,9,892,324.4622222222222
15607.0,104.76,1,202,104.76
15608.0,1093.68,4,714,273.42
15609.0,298.48,1,148,298.48
15610.0,112.46000000000001,1,66,112.46000000000001
15611.0,1591.45,13,504,122.41923076923078
15612.0,195.15,2,52,97.575
15615.0,10399.74,23,5508,452.1626086956522
15618.0,776.851,4,454,194.21275
15619.0,336.40000000000003,1,136,336.40000000000003
15620.0,1553.18,3,915,517.7266666666667
15621.0,1293.03,4,501,323.2575
15622.0,3709.56,9,1674,412.17333333333335
15623.0,301.03,1,125,301.03
15624.0,588.13,4,357,147.0325
15625.0,1534.26,4,1188,383.565
15626.0,675.8,2,766,337.9
15628.0,2870.2400000000002,9,1894,318.91555555555556
15630.0,1186.35,2,800,593.175
15632.0,3285.31,8,2109,410.66375
15634.0,243.55,1,99,243.55
15636.0,724.76,2,284,362.38
15637.0,223.36,1,128,223.36
15639.0,425.32,1,323,425.32
15640.0,12515.66,15,6607,834.3773333333334
15641.0,1887.2,4,1562,471.8
15643.0,664.0,3,246,221.33333333333334
15644.0,813.0,4,557,203.25
15645.0,612.01,1,256,612.01
15646.0,447.64000000000004,3,394,149.21333333333334
15648.0,657.35,2,221,328.675
15649.0,816.0,2,192,408.0
15651.0,646.3,3,479,215.4333333333333
15652.0,337.74,1,208,337.74
15653.0,877.4399999999999,2,1200,438.71999999999997
15654.0,922.53,2,475,461.265
15655.0,560.67,1,324,560.67
15656.0,748.5,4,343,187.125
15657.0,30.0,1,24,30.0
15658.0,1024.1000000000001,5,242,204.82000000000002
15659.0,306.45,1,111,306.45
15660.0,1600.86,9,1050,177.87333333333333
15661.0,309.8,2,236,154.9
15663.0,138.14,1,106,138.14
15664.0,386.43,1,157,386.43
15665.0,2242.01,2,1666,1121.005
15667.0,301.32,1,240,301.32
15668.0,76.32000000000001,1,72,76.32000000000001
15669.0,684.34,4,342,171.085
15670.0,173.05,1,91,173.05
15671.0,2657.13,7,1699,379.59000000000003
15673.0,2881.02,4,1514,720.255
15674.0,2446.6,5,1275,489.32
15675.0,323.69,3,527,107.89666666666666
15676.0,3435.76,3,2252,1145.2533333333333
15677.0,657.23,1,319,657.23
15678.0,352.7,1,184,352.7
15679.0,781.28,4,1170,195.32
15680.0,1333.68,3,952,444.56
15681.0,1426.16,5,816,285.232
15683.0,193.75,1,131,193.75
15687.0,2993.1,9,1310,332.56666666666666
15689.0,254.1,2,84,127.05
15690.0,239.76,2,408,119.88
15691.0,136.8,1,72,136.8
15692.0,191.04,1,138,191.04
15694.0,6479.4,14,1677,462.8142857142857
15695.0,409.98,2,212,204.99
15696.0,2736.46,8,1028,342.0575
15699.0,309.65,1,113,309.65
15700.0,696.68,2,357,348.34
15701.0,1542.14,4,923,385.535
15703.0,211.5,1,66,211.5
15704.0,2293.62,4,1028,573.405
15705.0,143.1,1,62,143.1
15706.0,1060.56,4,321,265.14
15707.0,945.58,4,605,236.395
15708.0,3364.2400000000002,7,1267,480.6057142857143
15709.0,133.25,1,121,133.25
15712.0,1072.3600000000001,5,486,214.47200000000004
15713.0,356.7,2,150,178.35
15714.0,330.88,2,187,165.44
15716.0,1118.81,4,744,279.7025
15717.0,150.3,1,70,150.3
15719.0,5045.61,13,2725,388.1238461538461
15720.0,598.73,1,281,598.73
15721.0,507.08,1,409,507.08
15722.0,2222.56,5,1026,444.512
15723.0,203.1,1,87,203.1
15724.0,218.25,2,73,109.125
15725.0,415.25,1,221,415.25
15727.0,5178.96,7,3065,739.8514285714285
15729.0,85.0,1,28,85.0
15730.0,1120.88,3,689,373.6266666666667
15732.0,294.12,2,215,147.06
15733.0,162.3,1,62,162.3
15734.0,1339.45,2,346,669.725
15737.0,1205.1200000000001,8,599,150.64000000000001
15738.0,4812.42,16,2982,300.77625
15739.0,449.12,1,472,449.12
15740.0,154.88,1,152,154.88
15743.0,784.46,4,216,196.115
15744.0,34.8,1,120,34.8
15745.0,1094.59,4,421,273.6475
15746.0,196.88,1,178,196.88
15747.0,974.04,3,480,324.68
15748.0,149.31,1,51,149.31
15749.0,44534.3,3,18028,14844.766666666668
15750.0,2465.48,8,1786,308.185
15752.0,2637.38,7,1978,376.7685714285714
15753.0,79.2,1,144,79.2
15754.0,458.57,3,199,152.85666666666665
15755.0,2364.25,6,1427,394.0416666666667
15756.0,532.96,4,242,133.24
15757.0,714.42,2,491,357.21
15758.0,205.25,1,47,205.25
15759.0,253.04,3,60,84.34666666666666
15762.0,583.75,2,251,291.875
15763.0,1086.92,2,271,543.46
15764.0,3279.97,6,2050,546.6616666666666
15766.0,315.06,1,170,315.06
15768.0,621.8299999999999,3,244,207.27666666666664
15769.0,56252.72,26,29672,2163.566153846154
15773.0,635.6800000000001,1,311,635.6800000000001
15774.0,270.8,1,87,270.8
15775.0,104.9,1,68,104.9
15776.0,241.62,1,138,241.62
15777.0,1047.11,4,378,261.7775
15780.0,475.28000000000003,3,220,158.42666666666668
15781.0,345.46,3,180,115.15333333333332
15782.0,2614.7400000000002,3,864,871.58
15783.0,246.3,1,212,246.3
15785.0,2328.9700000000003,5,1612,465.79400000000004
15786.0,4932.2,3,3364,1644.0666666666666
15787.0,948.05,3,540,316.01666666666665
15789.0,351.3,1,438,351.3
15790.0,220.85,1,114,220.85
15791.0,1612.69,2,731,806.345
15793.0,965.61,3,553,321.87
15795.0,610.01,1,581,610.01
15796.0,2711.56,8,861,338.945
15797.0,2207.4,4,873,551.85
15799.0,884.14,3,955,294.7133333333333
15800.0,699.08,2,335,349.54
15801.0,1063.95,3,570,354.65000000000003
15802.0,451.42,1,1,451.42
15803.0,415.82000000000005,1,290,415.82000000000005
15804.0,4206.39,13,2565,323.5684615384616
15805.0,5528.4800000000005,17,3387,325.204705882353
15806.0,784.58,3,602,261.5266666666667
15807.0,903.9,3,430,301.3
15808.0,3734.9700000000003,4,1343,933.7425000000001
15809.0,515.77,5,301,103.154
15810.0,1391.98,4,861,347.995
15811.0,2218.62,6,1071,369.77
15812.0,1801.14,5,922,360.228
15813.0,1303.9099999999999,2,603,651.9549999999999
15814.0,1945.33,4,1271,486.3325
15815.0,2100.6,5,1856,420.12
15819.0,1905.45,4,1357,476.3625
15820.0,206.98,1,128,206.98
15821.0,570.96,2,202,285.48
15822.0,885.47,2,375,442.735
15823.0,15.0,1,1,15.0
15825.0,532.94,1,220,532.94
15826.0,1654.31,3,963,551.4366666666666
15827.0,1836.0900000000001,14,882,131.14928571428572
15829.0,636.14,2,996,318.07
15830.0,576.0,1,415,576.0
15831.0,801.76,3,1105,267.25333333333333
15832.0,836.79,1,465,836.79
15834.0,2233.75,4,965,558.4375
15835.0,954.09,4,439,238.5225
15836.0,137.37,1,26,137.37
15837.0,391.98,1,189,391.98
15838.0,33643.08,19,18368,1770.6884210526316
15839.0,1048.49,3,675,349.49666666666667
15840.0,355.56,2,396,177.78
15841.0,1224.06,4,942,306.015
15843.0,118.95000000000002,1,27,118.95000000000002
15844.0,130.73999999999998,1,134,130.73999999999998
15845.0,3711.77,8,1926,463.97125
15847.0,389.27,2,449,194.635
15850.0,238.85,2,302,119.425
15852.0,160.71,2,48,80.355
15853.0,110.8,1,135,110.8
15854.0,2974.65,12,939,247.88750000000002
15855.0,712.24,5,470,142.448
15856.0,16387.57,27,11005,606.947037037037
15857.0,297.0,1,308,297.0
15858.0,1438.85,5,1167,287.77
15860.0,977.21,8,440,122.15125
15861.0,3165.36,8,2544,395.67
15862.0,832.88,4,585,208.22
15863.0,68.84,2,19,34.42
15864.0,1936.3200000000002,6,1192,322.72
15865.0,895.13,3,368,298.37666666666667
15866.0,230.53,1,126,230.53
15867.0,3812.64,15,2054,254.176
15869.0,149.64,2,175,74.82
15870.0,354.09000000000003,1,335,354.09000000000003
15872.0,360.93,2,212,180.465
15874.0,4405.88,7,2534,629.4114285714286
15877.0,493.28,2,371,246.64
15880.0,343.28000000000003,1,211,343.28000000000003
15881.0,501.39000000000004,5,260,100.278
15882.0,516.36,4,276,129.09
15883.0,396.48,2,223,198.24
15885.0,379.35,3,111,126.45
15886.0,181.09,1,147,181.09
15888.0,168.31,1,76,168.31
15889.0,446.87,2,215,223.435
15891.0,524.52,1,442,524.52
15894.0,263.55,2,168,131.775
15895.0,179.17,1,94,179.17
15897.0,222.05,2,261,111.025
15898.0,1388.88,5,570,277.776
15899.0,56.25,1,39,56.25
15900.0,351.11,1,221,351.11
15901.0,363.88,3,384,121.29333333333334
15903.0,5126.76,7,2410,732.3942857142857
15904.0,164.68,1,84,164.68
15906.0,1567.69,7,544,223.9557142857143
15907.0,967.45,3,509,322.48333333333335
15909.0,191.94,1,98,191.94
15910.0,1232.18,8,1015,154.0225
15912.0,264.62,2,185,132.31
15916.0,1528.09,8,757,191.01125
15917.0,123.1,1,42,123.1
15918.0,334.23,2,153,167.115
15919.0,639.89,2,545,319.945
15920.0,167.5,4,99,41.875
15921.0,336.03000000000003,1,166,336.03000000000003
15922.0,369.5,1,138,369.5
15923.0,127.08,1,122,127.08
15925.0,207.15,1,93,207.15
15930.0,426.63,1,139,426.63
15932.0,2495.87,8,2325,311.98375
15933.0,1107.46,3,885,369.15333333333336
15935.0,416.86,2,115,208.43
15937.0,145.35,1,73,145.35
15938.0,404.58,5,240,80.916
15939.0,6115.01,15,4728,407.6673333333334
15940.0,35.8,1,4,35.8
15942.0,337.44,1,232,337.44
15944.0,325.1,1,50,325.1
15945.0,181.0,1,52,181.0
15947.0,1708.24,1,898,1708.24
15948.0,955.24,2,567,477.62
15949.0,364.72,2,284,182.36
15950.0,1765.51,4,729,441.3775
15951.0,708.22,2,313,354.11
15952.0,806.57,4,399,201.6425
15953.0,1659.3799999999999,8,892,207.42249999999999
15955.0,4416.26,14,2135,315.44714285714286
15957.0,428.89,1,211,428.89
15958.0,104.35,1,33,104.35
15963.0,470.76,2,298,235.38
15965.0,845.64,4,453,211.41
15967.0,418.83,2,211,209.415
15969.0,666.1,3,124,222.03333333333333
15970.0,314.1,1,116,314.1
15971.0,4199.85,12,1717,349.9875
15973.0,307.82000000000005,1,106,307.82000000000005
15974.0,3442.15,7,2262,491.7357142857143
15975.0,371.01,1,243,371.01
15976.0,430.94,2,277,215.47
15977.0,1054.73,2,1016,527.365
15978.0,1098.78,1,888,1098.78
15980.0,2398.86,3,1560,799.62
15981.0,3408.48,8,1866,426.06
15983.0,1475.02,4,892,368.755
15984.0,2837.67,10,1843,283.767
15985.0,1142.42,2,1086,571.21
15986.0,168.12,1,268,168.12
15987.0,1451.28,7,1556,207.32571428571427
15988.0,158.03,1,181,158.03
15990.0,792.11,2,443,396.055
15992.0,41.989999999999995,1,17,41.989999999999995
15993.0,2797.57,7,2051,399.65285714285716
15994.0,427.07,1,177,427.07
15996.0,1060.68,6,384,176.78
15998.0,3089.97,5,2041,617.9939999999999
16000.0,12393.7,3,5110,4131.233333333334
16003.0,2735.37,5,1185,547.074
16005.0,615.39,4,300,153.8475
16006.0,101.4,1,84,101.4
16007.0,1701.94,4,1393,425.485
16008.0,478.78,3,323,159.59333333333333
16009.0,992.71,4,378,248.1775
16010.0,407.5,3,210,135.83333333333334
16011.0,3362.71,16,2042,210.169375
16012.0,1415.29,3,799,471.7633333333333
16013.0,37130.6,47,15536,790.0127659574467
16014.0,662.38,3,265,220.79333333333332
16015.0,705.39,3,909,235.13
16016.0,1508.76,8,620,188.595
16017.0,211.88,1,102,211.88
16018.0,408.90000000000003,2,190,204.45000000000002
16019.0,3786.2400000000002,9,1733,420.6933333333334
16020.0,851.01,3,487,283.67
16022.0,628.28,1,261,628.28
16023.0,719.81,3,358,239.93666666666664
16024.0,251.24,1,398,251.24
16025.0,439.65999999999997,1,338,439.65999999999997
16026.0,236.09,1,243,236.09
16027.0,934.62,6,1147,155.77
16029.0,81024.84,63,40208,1286.1085714285714
16030.0,331.24,1,283,331.24
16031.0,548.94,2,423,274.47
16033.0,8816.4,20,3539,440.82
16034.0,437.7,3,242,145.9
16036.0,758.92,2,716,379.46
16037.0,855.02,3,428,285.00666666666666
16038.0,471.78000000000003,3,244,157.26000000000002
16040.0,1313.55,3,684,437.84999999999997
16041.0,3166.4,3,1584,1055.4666666666667
16042.0,1197.27,5,755,239.454
16043.0,773.99,4,503,193.4975
16045.0,1340.7,4,897,335.175
16048.0,256.44,2,144,128.22
16049.0,1111.79,3,793,370.59666666666664
16050.0,137.9,1,278,137.9
16052.0,362.06,1,282,362.06
16053.0,1511.95,2,1793,755.975
16054.0,783.9,1,380,783.9
16055.0,134.8,1,22,134.8
16056.0,664.85,1,347,664.85
16057.0,2263.12,7,863,323.30285714285714
16059.0,1459.8600000000001,6,643,243.31000000000003
16062.0,1153.62,4,800,288.405
16063.0,335.32,1,262,335.32
16065.0,372.09,1,231,372.09
16066.0,1521.87,5,936,304.37399999999997
16070.0,852.15,2,457,426.075
16071.0,326.24,1,180,326.24
16072.0,584.3199999999999,1,140,584.3199999999999
16073.0,122.39999999999999,1,48,122.39999999999999
16076.0,2234.73,10,1435,223.473
16078.0,79.2,1,16,79.2
16079.0,1352.0,3,864,450.6666666666667
16080.0,217.16,2,128,108.58
16081.0,2806.9,5,1477,561.38
16083.0,1317.62,2,908,658.81
16084.0,436.18,1,216,436.18
16085.0,981.51,5,636,196.302
16086.0,1121.39,5,511,224.27800000000002
16091.0,315.06,2,154,157.53
16092.0,817.86,3,628,272.62
16093.0,17.0,1,20,17.0
16094.0,1078.23,4,647,269.5575
16096.0,320.62,1,155,320.62
16097.0,185.04999999999998,1,87,185.04999999999998
16098.0,2005.63,7,613,286.5185714285714
16099.0,731.9,3,434,243.96666666666667
16101.0,1290.7,1,757,1290.7
16102.0,1842.14,3,942,614.0466666666667
16103.0,1429.64,6,558,238.27333333333334
16104.0,302.36,1,123,302.36
16105.0,336.96,1,330,336.96
16106.0,108.38,1,74,108.38
16107.0,3204.1600000000003,7,1176,457.7371428571429
16108.0,842.5,1,615,842.5
16109.0,611.88,2,612,305.94
16110.0,1337.48,3,733,445.82666666666665
16112.0,195.73999999999998,4,574,48.934999999999995
16113.0,161.38,1,176,161.38
16114.0,135.75000000000003,1,43,135.75000000000003
16115.0,1667.97,8,1001,208.49625
16116.0,612.78,1,248,612.78
16117.0,232.21,1,130,232.21
16119.0,423.36,2,240,211.68
16120.0,1309.14,4,878,327.285
16121.0,867.11,2,586,433.555
16122.0,684.4200000000001,4,1128,171.10500000000002
16123.0,307.78,1,170,307.78
16124.0,249.0,1,48,249.0
16125.0,289.35,1,124,289.35
16126.0,6287.77,4,2125,1571.9425
16127.0,656.25,1,323,656.25
16128.0,1880.22,5,988,376.044
16131.0,3506.54,6,1802,584.4233333333333
16133.0,14589.04,33,8887,442.09212121212124
16134.0,618.09,2,371,309.045
16135.0,517.55,1,209,517.55
16136.0,709.38,3,440,236.46
16139.0,635.41,3,330,211.8033333333333
16140.0,725.18,2,730,362.59
16141.0,620.4,1,238,620.4
16142.0,535.34,1,422,535.34
16143.0,2424.94,6,919,404.1566666666667
16144.0,175.2,1,16,175.2
16145.0,3799.4900000000002,11,3123,345.40818181818184
16146.0,734.13,3,427,244.71
16147.0,375.0,1,246,375.0
16148.0,76.32000000000001,1,72,76.32000000000001
16149.0,280.52,2,308,140.26
16150.0,2053.02,5,1047,410.604
16152.0,1829.04,1,642,1829.04
16153.0,1824.23,5,1073,364.846
16156.0,3122.04,9,1308,346.8933333333333
16157.0,656.69,3,347,218.89666666666668
16159.0,348.2,1,236,348.2
16160.0,1025.44,2,1162,512.72
16161.0,5575.56,19,2599,293.4505263157895
16162.0,37.4,1,4,37.4
16163.0,856.6,2,192,428.3
16164.0,822.48,3,433,274.16
16168.0,3787.6,27,1892,140.28148148148148
16169.0,1822.97,4,1325,455.7425
16170.0,1885.05,6,1770,314.175
16171.0,73.2,1,24,73.2
16172.0,1140.21,5,787,228.042
16173.0,1418.32,6,575,236.38666666666666
16174.0,1009.5500000000001,3,651,336.5166666666667
16175.0,1037.59,4,533,259.3975
16177.0,331.95,1,95,331.95
16178.0,197.9,1,94,197.9
16179.0,215.83,1,99,215.83
16180.0,10254.18,8,5867,1281.7725
16181.0,305.54,1,152,305.54
16182.0,6617.65,4,3791,1654.4125
16183.0,338.71000000000004,1,113,338.71000000000004
16184.0,1158.79,6,561,193.13166666666666
16185.0,529.41,2,260,264.705
16186.0,4006.94,12,3020,333.9116666666667
16187.0,6911.4400000000005,15,5048,460.7626666666667
16188.0,981.86,4,782,245.465
16189.0,215.48,2,134,107.74
16190.0,215.08,1,88,215.08
16191.0,5180.52,13,3351,398.5015384615385
16193.0,314.45,1,219,314.45
16198.0,400.68100000000004,1,129,400.68100000000004
16200.0,1080.6200000000001,2,523,540.3100000000001
16201.0,1863.47,4,1286,465.8675
16202.0,365.27,1,191,365.27
16203.0,592.9,4,262,148.225
16204.0,405.71,1,231,405.71
16205.0,761.38,4,517,190.345
16206.0,537.0600000000001,4,272,134.26500000000001
16207.0,394.38,1,140,394.38
16208.0,664.26,2,333,332.13
16209.0,2262.62,5,1179,452.524
16210.0,21086.3,18,7559,1171.461111111111
16211.0,547.02,1,154,547.02
16212.0,690.34,2,244,345.17
16213.0,159.0,1,48,159.0
16214.0,1062.75,3,420,354.25
16215.0,242.35,1,104,242.35
16216.0,914.9300000000001,1,254,914.9300000000001
16217.0,304.25,2,91,152.125
16218.0,3084.68,7,2088,440.6685714285714
16221.0,864.86,3,717,288.2866666666667
16222.0,846.72,1,365,846.72
16224.0,1295.3,4,1116,323.825
16225.0,1096.32,5,493,219.26399999999998
16226.0,255.12,3,192,85.04
16227.0,314.22,1,90,314.22
16229.0,1010.6,2,318,505.3
16230.0,542.03,2,365,271.015
16232.0,990.88,4,550,247.72
16233.0,536.6800000000001,3,174,178.89333333333335
16235.0,867.31,5,330,173.462
16236.0,432.2,1,184,432.2
16239.0,414.2,2,228,207.1
16240.0,3718.8,2,1641,1859.4
16241.0,2607.87,13,1453,200.6053846153846
16242.0,3603.21,7,1982,514.7442857142858
16243.0,409.1,2,110,204.55
16244.0,1522.75,2,855,761.375
16245.0,1413.66,3,1014,471.22
16247.0,114.56,1,182,114.56
